Year,track,artist,danceability,energy,loudness,speechiness,acousticness,instrumentalness,valence,tempo
2010's,La La La,Naughty Boy Featuring Sam Smith,0.772,0.65,-5.202,0.0306,0.107,1.13e-06,0.262,125.082
2010's,Turtles All the Way Down,Sturgill Simpson,0.553,0.314,-9.217,0.0396,0.306,0.000578,0.585,91.7
2010's,Tendu - Spinning Song for Ballet Class,Ballet L'école,0.604,0.222,-19.021,0.0911,0.952,0.895,0.33,125.291
2010's,Bow Chicka Wow Wow,Mike Posner Featuring Lil Wayne,0.626,0.67,-5.381,0.0534,0.318,0,0.523,73.422
2010's,Falls,Bayonne,0.475,0.751,-4.806,0.0271,0.643,0.855,0.142,81.532
2010's,I Never Told You,Colbie Caillat,0.506,0.639,-5.222,0.0285,0.171,0,0.385,144.073
2010's,Ain't Leavin Without You,Jaheim,0.738,0.746,-6.351,0.25,0.187,0,0.785,99.024
2010's,All Or Nothing,Theory Of A Deadman,0.419,0.785,-4.483,0.0313,0.0289,0,0.332,152.053
2010's,Revolution (feat. First Aid Kit),Van William,0.442,0.655,-6.617,0.0382,0.342,3.96e-06,0.541,159.964
2010's,Adrienne,Vanessa Paradis,0.681,0.588,-8.977,0.0299,0.398,0.00622,0.726,124.933
2010's,Ghar More Pardesiya,Shreya Ghoshal,0.703,0.982,-3.466,0.118,0.394,0.000939,0.697,110.03
2010's,Simple,Florida Georgia Line,0.362,0.882,-3.717,0.0973,0.0791,0,0.864,199.811
2010's,The Night Is Still Young,Nicki Minaj,0.656,0.692,-6.145,0.0563,0.00212,0.00305,0.693,128.016
2010's,Lean On,Major Lazer & DJ Snake Featuring MO,0.723,0.809,-3.081,0.0625,0.00346,0.00123,0.274,98.007
2010's,Gimmie That Girl,Joe Nichols,0.5,0.9,-3.577,0.117,0.205,0.000251,0.675,162.249
2010's,Belly Ring,Mika Singh,0.822,0.84,-4.093,0.145,0.102,4.36e-06,0.785,106
2010's,Test & Recognise - Flume Re-work,Seekae,0.544,0.579,-8.52,0.0712,0.193,1.43e-05,0.294,109.769
2010's,MotorSport,"Migos, Nicki Minaj & Cardi B",0.904,0.518,-5.32,0.183,0.0305,0,0.188,137.996
2010's,Black Brick,Deafheaven,0.194,0.946,-5.04,0.0742,1.72e-05,0.858,0.0534,98.626
2010's,BAD!,XXXTENTACION,0.799,0.526,-5.153,0.0717,0.334,0.00174,0.746,129.875
2010's,Science Beat,Have A Nice Life,0.354,0.391,-15.346,0.0302,0.0363,0.789,0.625,151.018
2010's,I Don't Care,Ed Sheeran & Justin Bieber,0.798,0.675,-5.041,0.0442,0.0912,0,0.842,101.956
2010's,Puppet Master (feat. B Real & Dr. Dre),DJ Muggs,0.599,0.491,-11.666,0.429,0.0395,0.00068,0.429,177.122
2010's,The Clearing Blind,Novembers Doom,0.406,0.662,-12.605,0.0309,0.000189,0.000358,0.362,82.549
2010's,Who Dat Girl,Flo Rida Featuring Akon,0.719,0.616,-3.951,0.0395,0.00683,3.11e-05,0.625,124.963
2010's,I Just CAN't Stop,JFC,0.445,0.949,-2.691,0.171,0.149,0,0.384,150.058
2010's,Spiegel im Spiegel,Arvo Pärt,0.178,0.0658,-21.197,0.036,0.984,0.0134,0.0848,74.763
2010's,Thrash Violento,Holocausto,0.338,0.983,-5.716,0.106,0.000316,0,0.234,102.663
2010's,Island Life,Wolfgang Haffner,0.764,0.176,-13.185,0.0392,0.31,0.874,0.165,114.031
2010's,Raise a Hallelujah (Studio Version),Bethel Music,0.42,0.823,-4.889,0.0434,0.00985,0,0.517,163.997
2010's,On To The Next One,Jay-Z + Swizz Beatz,0.546,0.908,-1.655,0.417,0.215,9.47e-06,0.59,116.885
2010's,Your Love,Nicki Minaj,0.424,0.52,-10.231,0.343,0.00204,0.00413,0.184,189.613
2010's,Hey Girl,Billy Currington,0.548,0.673,-5.29,0.0268,0.0158,0,0.652,81.947
2010's,The Curse of the Black Rose (Live),Silent Knight,0.316,0.987,-3.501,0.124,2.04e-06,0.0377,0.137,159.983
2010's,C'est la vie - Acoustic,Bobby Bazini,0.524,0.303,-6.772,0.0467,0.842,0,0.523,185.629
2010's,Metal Negro,Imperius Profanus,0.168,0.995,-1.236,0.293,1.35e-06,0.972,0.0699,163.599
2010's,White Iverson,Post Malone,0.675,0.562,-7.678,0.0352,0.233,0,0.309,130.098
2010's,Deep Dream,Niigata,0.179,0.0972,-26.884,0.0481,0.991,0.942,0.218,132.111
2010's,Calle Cartel - Original Mix,Knowa Knowone,0.685,0.863,-5.133,0.222,0.00525,0.438,0.53,183.944
2010's,Crystal Eyes,Mark Farner,0.62,0.748,-8.726,0.0298,0.0639,8.65e-05,0.628,96.52
2010's,Ass Back Home,Gym Class Heroes Featuring Neon Hitch,0.716,0.838,-4.289,0.0513,0.134,0,0.646,130.034
2010's,Nimeni on Feeniks,Synestesia,0.51,0.997,-3.336,0.17,2.87e-05,0.937,0.102,120.06
2010's,"Black Death, Nonetheless",Anorexia Nervosa,0.271,0.897,-4.406,0.0576,4.01e-06,0.216,0.211,107.44
2010's,HIGHEST IN THE ROOM,Travis Scott,0.598,0.427,-8.764,0.0317,0.0546,5.83e-06,0.0605,76.469
2010's,Undo It,Carrie Underwood,0.476,0.84,-2.259,0.058,0.11,0,0.648,156.254
2010's,Flashlight,Jessie J,0.379,0.618,-7.065,0.0586,0.337,5.1e-06,0.4,147.53
2010's,Circle,Feelds,0.604,0.509,-6.467,0.0363,0.227,1.36e-05,0.198,86.039
2010's,Light,Sleeping At Last,0.224,0.387,-9.022,0.0287,0.532,0.00548,0.0395,104.566
2010's,Keep Your Head Up,Andy Grammer,0.674,0.778,-5.367,0.0376,0.0469,0,0.816,90.01
2010's,Beats That,Damma Beatz,0.733,0.562,-9.647,0.0763,0.606,0.934,0.34,90.05
2010's,Music for Zen Meditation,Dr. Sounds,0.108,0.0211,-29.137,0.0492,0.954,0.939,0.0321,80.811
2010's,Jugg,Fetty Wap Featuring Monty,0.635,0.721,-4.811,0.049,0.0324,0,0.499,148.064
2010's,I Hit It First,Hella,0.599,0.756,-8.592,0.0407,0.0502,0.0534,0.145,98.006
2010's,homecoming queen?,Kelsea Ballerini,0.462,0.512,-5.443,0.0334,0.478,0,0.29,114.014
2010's,Famous,Kanye West,0.465,0.735,-3.715,0.117,0.0711,0,0.409,173.935
2010's,Could It Be,Charlie Worsham,0.641,0.745,-6.496,0.0324,0.0607,5.88e-06,0.719,90.501
2010's,"Cello Suite No. 1 in G Major, BWV 1007: II. Allemande",Johann Sebastian Bach,0.399,0.0374,-28.436,0.0629,0.961,0.839,0.825,75.062
2010's,Vanille fraise,L'Impératrice,0.767,0.547,-11.458,0.0474,0.0399,0.485,0.66,103.03
2010's,Sauda Khara Khara,Diljit Dosanjh,0.687,0.919,-3.28,0.0635,0.0939,4.38e-06,0.877,145.037
2010's,Most People Are Good,Luke Bryan,0.586,0.732,-6.171,0.0279,0.176,0,0.582,150.109
2010's,You Gonna Fly,Keith Urban,0.457,0.846,-8.547,0.0477,0.0598,0,0.851,177.353
2010's,Take It On Back,Chase Bryant,0.558,0.814,-5.378,0.0645,0.0129,0,0.672,157.959
2010's,Blind Contour Drawing For Piano,Gregg Kowalsky,0.241,0.126,-20.532,0.0335,0.939,0.774,0.0524,68.321
2010's,Metal Glo - Luca Lozano + Mr. Ho Remix,Roza Terenzi,0.795,0.903,-8.295,0.047,0.000605,0.911,0.468,127.999
2010's,Got That Swing - Original Mix,Crazy Daylight,0.792,0.764,-5.748,0.131,0.0956,0.00446,0.601,99.989
2010's,Cheers (Drink To That),Rihanna,0.576,0.912,-3.623,0.0403,0.0182,0,0.727,79.981
2010's,Lost - Live,Visions of Atlantis,0.423,0.955,-7.547,0.169,0.000137,0.00775,0.113,85.004
2010's,Stuck In A Dream,Lil Mosey x Gunna,0.748,0.648,-6.445,0.0816,0.481,0,0.726,139.952
2010's,At The Club,Jacquees X Dej Loaf,0.805,0.653,-7.076,0.0829,0.109,0,0.417,92.017
2010's,Black Rock 'n' Roll - Live,Midnight,0.182,0.915,-3.89,0.0956,5.33e-05,0.675,0.323,130.697
2010's,Mood 4 Eva,"Beyonce, JAY-Z & Childish Gambino Featuring Oumou Sangare",0.608,0.709,-6.175,0.374,0.119,0,0.709,105.742
2010's,Havoc,Borknagar,0.258,0.96,-5.514,0.087,0.000408,0.347,0.141,175.106
2010's,The Whispers,Harold Budd,0.228,0.00385,-35.213,0.0449,0.995,0.917,0.117,141.201
2010's,When She Says Baby,Jason Aldean,0.673,0.76,-5.126,0.0361,0.0682,0.000116,0.807,113.063
2010's,I Won,Future Featuring Kanye West,0.606,0.66,-5.788,0.258,0.743,0,0.317,83.746
2010's,Every Little Thing,Carly Pearce,0.636,0.428,-6.512,0.0375,0.434,1.02e-05,0.32,139.919
2010's,White Christmas,Iggy Pop,0.491,0.469,-7.954,0.0251,0.681,0.675,0.566,84.982
2010's,Dibs,Kelsea Ballerini,0.638,0.733,-4.7,0.052,0.231,0,0.651,87.999
2010's,All There,Jeezy,0.685,0.768,-2.753,0.0336,0.0584,0,0.322,72.49
2010's,Tucked Away,Expire,0.233,0.953,-7.579,0.0461,0.00932,0.841,0.658,99.738
2010's,Vaadi Pulla Vaadi,Hiphop Tamizha,0.473,0.941,-5.431,0.062,0.342,8.92e-05,0.303,180.195
2010's,Drowning Without You,Fred V & Grafix,0.434,0.82,-6.355,0.0368,0.00712,0.0247,0.123,174.083
2010's,Hostage,Chelsea Grin,0.501,0.987,-4.794,0.133,2.52e-05,0.275,0.213,129.981
2010's,I Don't Mind,Usher Featuring Juicy J,0.87,0.464,-8.337,0.178,0.205,0,0.457,112.974
2010's,Busted Heart (Hold On To Me),for KING & COUNTRY,0.514,0.54,-6.819,0.0263,0.045,0.0194,0.309,101.061
2010's,Balm (Scaled Down Version),Peter Sandberg,0.353,0.0175,-22.767,0.0456,0.989,0.901,0.286,106.507
2010's,Can't Do Without You,Caribou,0.691,0.407,-9.053,0.0473,0.792,0.642,0.491,128.039
2010's,Nakhreya Mari,DJ Sanj,0.64,0.944,-3.803,0.226,0.00951,0.000159,0.814,98.032
2010's,Out Of The Woods,Taylor Swift,0.552,0.841,-6.938,0.0372,0.00103,1.23e-05,0.342,91.993
2010's,Someone You Loved,Lewis Capaldi,0.501,0.405,-5.679,0.0319,0.751,0,0.446,109.891
2010's,"i'm in love with u, sorry",j'san,0.578,0.288,-17.204,0.0589,0.97,0.633,0.276,94.983
2010's,Magnolia,Playboi Carti,0.791,0.581,-7.323,0.286,0.0113,0,0.438,162.99
2010's,I'll Show You,Justin Bieber,0.361,0.608,-6.757,0.098,0.05,7.96e-05,0.0789,191.812
2010's,Wonder If I Take You Home (Re-Recorded / Remastered),Lisa Lisa & Cult Jam,0.736,0.783,-7.354,0.0807,0.0139,0.000111,0.713,115.178
2010's,Lord Above,Fat Joe & Dre Featuring Eminem & Mary J. Blige,0.511,0.719,-6.261,0.117,0.198,0,0.61,77.481
2010's,You'll Be In My Heart - Instrumental,Fred Mollin,0.636,0.321,-12.241,0.0516,0.987,0.606,0.897,94.021
2010's,Cop Car,Keith Urban,0.538,0.664,-6.318,0.0392,0.193,0,0.366,154.033
2010's,Saturday Nights,Khalid & Kane Brown,0.551,0.44,-8.559,0.0985,0.606,3.02e-05,0.341,167.923
2010's,It's The Most Wonderful Time Of The Year,Andy Williams,0.24,0.598,-8.435,0.037,0.766,0,0.776,202.082
2010's,Crying In The Club,Camila Cabello,0.334,0.617,-5.834,0.383,0.334,0,0.603,85.227
2010's,Murder Music (feat. Kabaka Pyramid & Ms. Dynamite) - SHY FX Remix,Chase & Status,0.524,0.975,-4.106,0.155,0.0018,0.0198,0.323,174.998
2010's,Basketball,Guru,0.723,0.743,-5.753,0.316,0.178,0,0.495,79.964
2010's,Infant Eyes,Wayne Shorter,0.247,0.0119,-21.038,0.0483,0.988,0.704,0.132,77.255
2010's,Miracle,Blackmill,0.541,0.586,-10.596,0.0283,0.184,0.681,0.198,138.014
2010's,Somewhere In My Car,Keith Urban,0.588,0.861,-5.531,0.0395,0.00546,1.38e-05,0.525,118.008
2010's,In Case You Didn't Know,Brett Young,0.607,0.536,-7.306,0.0305,0.386,0,0.434,147.986
2010's,22,Taylor Swift,0.658,0.729,-6.561,0.0378,0.00215,0.0013,0.668,104.007
2010's,Love You Like A Love Song,Selena Gomez & The Scene,0.858,0.678,-3.87,0.0469,0.0761,0,0.922,117.009
2010's,La voix du corps - Deep Beats Mix,Area 42,0.89,0.641,-10.766,0.141,0.13,0.00136,0.442,119.961
2010's,Do What U Want,Lady Gaga Featuring R. Kelly,0.778,0.801,-4.65,0.086,0.345,1.18e-06,0.534,97.47
2010's,Another One Bites The Dust,Glee Cast,0.95,0.432,-5.457,0.109,0.0249,1.43e-05,0.769,109.99
2010's,No Type,Rae Sremmurd,0.891,0.486,-7.803,0.159,0.0158,3.78e-06,0.239,125.01
2010's,Broken,lovelytheband,0.666,0.728,-5.808,0.0419,0.00175,4.26e-06,0.51,122.996
2010's,Meanwhile Back At Mama's,Tim McGraw Featuring Faith Hill,0.524,0.679,-8.68,0.0435,0.583,5.79e-05,0.676,172.977
2010's,Metal Mind,Kap Kap,0.626,0.591,-8.438,0.0383,0.00399,0.765,0.458,97
2010's,I Do,Cardi B Featuring SZA,0.886,0.473,-7.338,0.255,0.27,2.58e-05,0.438,135.065
2010's,Automatic,Miranda Lambert,0.591,0.703,-6.211,0.0256,0.0435,2.34e-06,0.402,95.993
2010's,Call Out My Name,The Weeknd,0.461,0.593,-4.954,0.0356,0.17,0,0.175,134.17
2010's,Reality,Kenny Chesney,0.315,0.925,-4.507,0.117,0.00296,0.0642,0.415,185.305
2010's,Secreto,Anuel AA & Karol G,0.807,0.803,-4.156,0.126,0.602,0.00853,0.706,91.987
2010's,Minimum Wage,Cass McCombs,0.619,0.549,-9.379,0.0303,0.508,0.269,0.245,112.848
2010's,Heavy Metal,Guy Clark,0.741,0.323,-12.565,0.35,0.757,3.75e-06,0.43,107.571
2010's,Wish I Knew You,The Revivalists,0.649,0.718,-6.593,0.0261,0.143,0.0713,0.718,101.034
2010's,Sippin' On Fire,Florida Georgia Line,0.476,0.92,-3.223,0.0329,0.00485,1.15e-05,0.694,142.952
2010's,Ruin My Life,Zara Larsson,0.665,0.699,-5.265,0.0578,0.423,0,0.585,124.896
2010's,Eating the Porridge and Killing the Bears,Heavy Heavy Low Low,0.352,0.8,-5.21,0.113,0.000985,0.000163,0.336,136.472
2010's,Still Rock & Roll,Brandon Lay,0.693,0.815,-5.087,0.0284,0.0059,2.68e-06,0.646,108.051
2010's,Like You - Tere Jaisi,Garry Sandhu,0.862,0.766,-2.531,0.159,0.514,1.56e-05,0.633,97.071
2010's,Fire It Up,Damma Beatz,0.679,0.606,-7.675,0.0697,0.00564,0.632,0.209,179.985
2010's,Anything Could Happen,Ellie Goulding,0.52,0.775,-4.174,0.0554,0.411,0,0.401,206.097
2010's,Blue Tacoma,Russell Dickerson,0.455,0.897,-4.879,0.0403,0.0183,0,0.728,160.139
2010's,Omen,Disclosure Featuring Sam Smith,0.671,0.786,-4.857,0.14,0.115,0,0.621,106.057
2010's,Ima Boss,"Meek Mill Featuring T.I., Birdman, Lil Wayne, DJ Khaled, Rick Ross & Swizz Beatz",0.37,0.87,-2.09,0.271,0.0415,0,0.331,79.092
2010's,Kodama,Alcest,0.467,0.573,-9.266,0.0307,0.000917,0.788,0.248,104.938
2010's,Melissa - Live at Graspop,King Diamond,0.131,0.717,-11.582,0.0733,0.0155,0.00326,0.198,157.652
2010's,Get Lucky,Daft Punk Featuring Pharrell Williams,0.81,0.793,-9.404,0.0403,0.0378,1.82e-06,0.863,116.049
2010's,Ocean Drive,Duke Dumont,0.686,0.718,-5.054,0.0431,0.00637,0.000703,0.557,115.026
2010's,I've Been Waiting,Lil Peep & iLoveMakonnen Featuring Fall Out Boy,0.741,0.845,-3.568,0.0381,0.15,0,0.926,129.939
2010's,Cobra,Ital Tek,0.546,0.564,-14.672,0.0585,0.00238,0.712,0.0433,171.993
2010's,Are You Metal?,Helloween,0.398,0.84,-7.744,0.0512,1.69e-05,0.0722,0.231,136.408
2010's,XO,John Mayer,0.431,0.377,-9.753,0.0288,0.749,0,0.353,173.67
2010's,From A Table Away,Sunny Sweeney,0.547,0.805,-4.34,0.0293,0.0393,1.75e-05,0.557,110.027
2010's,"Save Me, San Francisco",Train,0.639,0.938,-2.729,0.0433,0.0531,0,0.886,112.012
2010's,Kerala Song,Hiphop Tamizha,0.523,0.947,-2.6,0.258,0.163,0,0.653,190.013
2010's,Pass That Shit (feat. Spinn & Taso),DJ Rashad,0.516,0.519,-10.039,0.403,0.0112,0.178,0.48,119.735
2010's,Paradise,Bazzi,0.844,0.644,-6.273,0.0479,0.0828,0,0.591,122.061
2010's,The Devil's Son,Belphegor,0.452,0.988,-4.233,0.213,2.53e-05,0.631,0.0927,130.324
2010's,New Rules,Dua Lipa,0.762,0.7,-6.021,0.0694,0.00261,1.56e-05,0.608,116.073
2010's,Akuma (feat. Rachel Mcalpine),ALEX,0.81,0.652,-7.458,0.0457,0.00125,0.0622,0.565,120.004
2010's,Turn off the Lights - Radio Edit,Trevor Jackson,0.595,0.647,-6.355,0.0316,0.128,0,0.44,62.04
2010's,Light It Up,"Marshmello, Tyga & Chris Brown",0.81,0.625,-3.593,0.071,0.0407,1.53e-06,0.598,100.019
2010's,"Exit, Exist",After The Burial,0.329,0.926,-3.966,0.141,1.68e-05,0.746,0.464,185.124
2010's,Hot,Young Thug Featuring Gunna,0.855,0.651,-8.044,0.235,0.063,0,0.559,111.997
2010's,Burning House,Cam,0.728,0.253,-8.427,0.0304,0.887,1.11e-05,0.457,140.923
2010's,Brazos River Blues,Eric Bibb,0.664,0.384,-10.569,0.0455,0.488,0.0435,0.396,116.242
2010's,Nice Try,The Rival Mob,0.235,0.789,-7.613,0.0519,2.32e-06,0.92,0.324,139.35
2010's,Glow,Drake Featuring Kanye West,0.688,0.384,-8.824,0.375,0.2,0,0.432,162.097
2010's,Yo Pe - Remix,Innoss'B,0.472,0.838,-3.918,0.161,0.13,1.52e-05,0.818,182.816
2010's,Kannala Kannala - The Melting Point of Love,Hiphop Tamizha,0.593,0.776,-4.343,0.0325,0.216,2.94e-05,0.634,81.992
2010's,How Great Is Our God,Holy Communion Instrumental Duo,0.504,0.111,-17.733,0.0433,0.97,0.924,0.191,130.487
2010's,Smoke A Little Smoke,Eric Church,0.77,0.641,-6.077,0.035,0.0206,0.00023,0.639,96.98
2010's,Sunshine & Whiskey,Frankie Ballard,0.67,0.737,-6.794,0.0434,0.223,0,0.754,92.983
2010's,Oatmeal,Cass McCombs,0.45,0.915,-5.935,0.0687,0.00336,0.00301,0.582,116.17
2010's,Straighthate,Sepultura,0.263,0.856,-6.095,0.0964,0.000778,0.6,0.129,155.134
2010's,Bottoms Up,Trey Songz Featuring Nicki Minaj,0.845,0.601,-5.283,0.161,0.0205,0,0.329,74.008
2010's,Hands To Myself,Selena Gomez,0.811,0.499,-7.161,0.118,0.0147,2.44e-06,0.466,111.016
2010's,Good Time,Owl City & Carly Rae Jepsen,0.56,0.872,-4.269,0.14,0.0239,7.52e-06,0.681,126.053
2010's,Kuggnäs - 214,Völund Smed,0.458,0.957,-4.486,0.083,0.00645,0,0.545,150.046
2010's,Raggarlåten - Acoustic version,Sofie Svensson,0.561,0.445,-7.569,0.0556,0.506,0,0.73,162.566
2010's,All Girls Are The Same,Juice WRLD,0.671,0.529,-7.226,0.307,0.0769,0.000335,0.203,161.989
2010's,Side To Side,Ariana Grande Featuring Nicki Minaj,0.515,0.865,-4.065,0.161,0.0251,5.59e-05,0.372,158.053
2010's,Blood Walk,Cabaret Nocturne,0.724,0.786,-9.393,0.0483,0.0138,0.85,0.0382,109.996
2010's,Floor & More,Ronny Jordan,0.782,0.422,-7.691,0.0512,0.541,0.772,0.701,90.861
2010's,It's You,Ali Gatie,0.732,0.463,-6.972,0.0287,0.374,0,0.397,95.971
2010's,I Made a Mistake,Harold Burrage,0.51,0.431,-10.048,0.118,0.503,0,0.77,86.959
2010's,Glint,Deafheaven,0.213,0.966,-5.3,0.0863,1.06e-05,0.878,0.143,94.388
2010's,Soft Music/Juno Portraits Of The Jovian Sky,of Montreal,0.653,0.74,-4.946,0.0398,0.0359,1.47e-06,0.746,138.015
2010's,Suge,DaBaby,0.876,0.662,-6.482,0.426,0.0608,0,0.844,75.445
2010's,Love Like Woe,The Ready Set,0.697,0.775,-4.106,0.0636,0.139,0,0.822,90.015
2010's,Bang Bang,"Jessie J, Ariana Grande & Nicki Minaj",0.706,0.786,-3.417,0.0909,0.26,0,0.749,150.035
2010's,Places,Shlohmo,0.356,0.469,-8.403,0.12,0.361,0.882,0.231,85.228
2010's,One Less Lonely Girl,Justin Bieber,0.58,0.75,-4.421,0.194,0.159,0,0.728,86.938
2010's,Speechless,Dan + Shay,0.616,0.438,-5.968,0.0298,0.356,0,0.386,135.929
2010's,The Middle,"Zedd, Maren Morris & Grey",0.753,0.657,-3.061,0.0449,0.171,0,0.437,107.01
2010's,Steep Hills of Vicodin Tears,A Winged Victory for the Sullen,0.0804,0.0836,-21.007,0.04,0.767,0.853,0.0498,82.14
2010's,Angel from Montgomery,John Prine,0.575,0.482,-12.186,0.0323,0.721,0.0759,0.364,131.77
2010's,Ghost Town,Adam Lambert,0.703,0.736,-5.709,0.046,0.186,1.92e-05,0.274,119.955
2010's,Geraldines Routine,Tape Five,0.817,0.683,-6.59,0.139,0.214,8.62e-06,0.815,119.053
2010's,"Le Bien, Le Mal",Guru,0.842,0.821,-9.86,0.163,0.0413,0.00249,0.594,101.986
2010's,Cheap Thrills,Freedom Dub,0.754,0.615,-8.746,0.0461,0.0304,0.00578,0.62,90.005
2010's,Sexy People (The Fiat Song),Arianna Featuring Pitbull,0.708,0.79,-4.49,0.0544,0.015,3.22e-05,0.657,131.075
2010's,Brood - Live @ Graspop Metal Meeting '18,Fleddy Melculy,0.189,0.954,-4.084,0.102,0.00036,0.0432,0.0528,80.183
2010's,Hey Deannie,Mcrackins,0.3,0.985,-3.161,0.112,0.00884,0,0.53,171.613
2010's,Metal,Black Asteroid,0.775,0.919,-13.044,0.0426,0.359,0.922,0.0335,129.988
2010's,Record Year,Eric Church,0.589,0.641,-8.12,0.0838,0.205,0,0.57,160.031
2010's,Fineshrine,Purity Ring,0.609,0.798,-4.448,0.0404,0.018,8.68e-06,0.401,130.034
2010's,Burn The Ships,for KING & COUNTRY,0.497,0.542,-7.398,0.0315,0.16,1.4e-05,0.0707,93.57
2010's,Magic,Coldplay,0.738,0.483,-8.915,0.0403,0.0262,0.616,0.355,93.458
2010's,Selfish,Future Featuring Rihanna,0.415,0.369,-10.044,0.0741,0.0303,7.64e-06,0.0913,95.746
2010's,Shadow Days,John Mayer,0.52,0.559,-9.615,0.0254,0.0736,0.349,0.254,146.944
2010's,Nazar Lag Jayegi,Millind Gaba,0.768,0.828,-3.877,0.184,0.413,0,0.81,99.958
2010's,Stolen Dance,Milky Chance,0.885,0.581,-8.813,0.0378,0.427,0.000204,0.728,114.016
2010's,Binaural Alpha Sinus 120 Hz - 128 Hz,Vorssenn,0.138,0.152,-17.319,0.0685,0.858,0.848,0.0349,81.558
2010's,Girl On Fire,Alicia Keys Featuring Nicki Minaj,0.482,0.706,-5.762,0.0609,0.135,0.00106,0.144,92.494
2010's,Le Cimetière Marin,Arve Henriksen,0.374,0.023,-20.869,0.0479,0.988,0.893,0.358,138.158
2010's,Kiss You,One Direction,0.63,0.934,-2.559,0.0589,0.0186,0,0.905,89.992
2010's,Hey Mister,Miss May I,0.384,0.992,-3.249,0.125,3.36e-05,7.79e-05,0.0988,160.038
2010's,I Will Always Love You,Whitney Houston,0.306,0.214,-12.518,0.0356,0.844,5.3e-06,0.108,66.98
2010's,Might Be,DJ Luke Nasty,0.448,0.782,-6.766,0.458,0.378,0,0.694,74.037
2010's,Into Everlasting Fire,Immolation,0.213,0.903,-12.154,0.112,4.95e-05,0.842,0.265,140.969
2010's,Get Along,Kenny Chesney,0.632,0.804,-6.109,0.0503,0.101,0,0.35,92.456
2010's,Earfquake,"Tyler, The Creator",0.554,0.498,-8.866,0.0685,0.23,5.98e-06,0.413,79.635
2010's,Jerry Sprunger,Tory Lanez & T-Pain,0.76,0.746,-5.331,0.227,0.137,0,0.449,100.011
2010's,Sundrop Pop,CASTLEBEAT,0.208,0.516,-8.479,0.0335,0.108,0.631,0.169,113.07
2010's,Metal Gods - Live from Battle Cry,Judas Priest,0.378,0.891,-4.735,0.0428,1.03e-05,0.0136,0.14,96.105
2010's,1901,Phoenix,0.591,0.831,-5.647,0.0415,0.0605,4.67e-05,0.705,144.084
2010's,Gunshotta,Machinedrum,0.661,0.788,-7.828,0.141,0.00436,0.728,0.294,169.935
2010's,Wish You Were Here,Avril Lavigne,0.454,0.865,-3.841,0.0561,0.0323,0,0.34,166.018
2010's,Korpi Metal Riders,Blood Region,0.506,0.955,-6.801,0.0893,5.64e-05,0.0228,0.257,111.196
2010's,De Kinderballade,Boudewijn de Groot,0.361,0.244,-10.678,0.0293,0.816,1.84e-05,0.366,84.962
2010's,Cheap Thrills,Freedom Dub,0.754,0.615,-8.746,0.0461,0.0304,0.00578,0.62,90.005
2010's,Might Not,Belly Featuring The Weeknd,0.792,0.563,-4.836,0.0787,0.318,0,0.321,134.022
2010's,Mark My Words,Justin Bieber,0.383,0.256,-8.572,0.0332,0.88,2.69e-06,0.519,114.188
2010's,Numero,Apulanta,0.577,0.858,-6.711,0.139,0.000299,0.0899,0.612,96.347
2010's,Farmer's Daughter,Rodney Atkins,0.612,0.791,-3.519,0.0291,0.224,0,0.786,133.977
2010's,Nebelmond - Black Metal Version,Garden of Grief,0.0805,0.957,-3.842,0.0966,7.3e-05,0.88,0.0374,170.144
2010's,Whispered Relaxing Haircut Pt. 6,Gibi ASMR,0.346,0.0127,-41.408,0.141,2.31e-05,0.0245,0.184,82.447
2010's,"Fight On, Fighter",for KING & COUNTRY,0.616,0.641,-6.696,0.0354,0.0104,0,0.134,107.979
2010's,Aggressive Fornicator,Blasfemia,0.197,0.977,-7.156,0.172,1.82e-05,0.943,0.115,124.868
2010's,Cross Me,Ed Sheeran Featuring Chance The Rapper & PnB Rock,0.746,0.787,-6.373,0.12,0.214,0,0.607,95.005
2010's,Promise,Romeo Santos Featuring Usher,0.764,0.739,-6.422,0.0574,0.403,0,0.77,132.995
2010's,The Man,Aloe Blacc,0.308,0.769,-7.256,0.065,0.0331,0,0.488,81.853
2010's,Opened Up the Heavens,Isla Vista Worship,0.509,0.476,-7.959,0.0396,0.403,0.000185,0.36,88.054
2010's,Crooked Smile,Hella,0.571,0.744,-7.878,0.146,0.435,0,0.868,81.052
2010's,Orphans of the Sky,36,0.172,0.148,-18.667,0.0394,0.908,0.763,0.038,123.948
2010's,Fresh Eyes,Andy Grammer,0.828,0.56,-6.685,0.0327,0.548,3.66e-05,0.872,122.054
2010's,Can't Get Enough,J. Cole Featuring Trey Songz,0.768,0.62,-7.399,0.0658,0.139,0,0.589,132.035
2010's,Higher Love,Kygo X Whitney Houston,0.693,0.678,-7.159,0.0324,0.0154,6.05e-06,0.404,103.952
2010's,No Flex Zone,Rae Sremmurd,0.925,0.518,-5.831,0.106,0.00433,0,0.241,120.064
2010's,Ghost Mountain,The Unicorns,0.673,0.43,-8.97,0.0434,0.624,0.0411,0.605,79.939
2010's,Thotiana,Blueface,0.906,0.382,-12.89,0.269,0.18,0,0.391,104.025
2010's,Aquasphere - Radio Edit,Dr. Sounds,0.162,0.0194,-28.806,0.0496,0.99,0.952,0.0282,131.473
2010's,No Other Name,Holy Communion Instrumental Duo,0.516,0.0443,-21.661,0.0476,0.986,0.931,0.206,137.809
